ds,y
2001-10-07,512.5
2001-10-08,466.6666666666667
2001-10-09,497.5
2001-10-10,492.5
2001-10-11,491.6666666666667
2001-10-12,496.0
2001-10-13,505.0
2001-10-14,512.5
2001-10-15,475.0
2001-10-16,525.0
2001-10-17,500.0
2001-10-18,540.0
2001-10-19,575.0
2001-10-20,476.25
2001-10-21,550.0
2001-10-22,565.0
2001-10-23,528.3333333333334
2001-10-24,550.0
2001-10-25,565.0
2001-10-26,570.0
2001-10-27,450.0
2001-10-29,637.5
2001-10-30,580.0
2001-10-31,573.75
2001-11-01,525.0
2001-11-02,600.0
2001-11-03,450.0
2001-11-05,562.5
2001-11-06,525.0
2001-11-07,462.5
2001-11-08,600.0
2001-11-09,575.0
2001-11-10,400.0
2001-11-11,550.0
2001-11-13,550.0
2001-11-14,575.0
2001-11-15,920.0
2001-11-16,575.0
2001-11-18,575.0
2001-11-20,850.0
2001-11-21,770.0
2001-11-22,850.0
2001-11-23,578.3333333333334
2001-11-24,608.3333333333334
2001-11-25,700.0
2001-11-26,350.0
2001-11-27,450.0
2001-11-28,542.5
2001-11-29,462.5
2001-11-30,550.0
2001-12-01,495.6666666666667
2001-12-02,575.0
